Orientation Sensor Raw Data Test

Current Temperature: 28 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1161	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	27.62	14.06	16.31	5.34	4.36	-4.00	
107	45.06	-6.31	38.69	13.62	7.09	-12.80	
108	57.00	-52.19	80.50	23.34	3.49	-21.94	
109	304.63	-27.81	-111.56	30.21	10.26	-21.35	
110	251.50	27.31	-41.44	20.85	7.56	-4.94	
109	257.19	23.12	28.06	7.27	3.26	-6.58	
108	314.00	56.00	108.00	2.70	7.56	-13.93	
109	16.00	36.75	-173.88	8.25	3.49	6.45	
111	23.87	33.25	-158.44	15.92	5.18	21.34	
110	78.37	76.50	-13.69	17.19	2.27	9.44	
107	51.38	15.75	56.13	14.14	-0.23	-4.88	
110	10.88	-41.56	17.44	22.11	1.78	-12.38	
107	320.06	-19.62	-128.63	21.98	5.65	-16.02	
108	289.81	-36.63	-111.37	13.38	-0.49	-12.94	
107	292.38	-20.06	-19.50	27.95	-6.28	-17.05	
110	320.50	50.88	153.88	36.42	1.11	-12.75	
111	126.62	7.81	-132.06	25.52	2.87	3.91	
111	95.81	-0.75	-87.75	17.86	-11.85	3.70	
108	349.44	19.81	-84.37	9.90	-22.98	-5.45	
109	263.69	39.13	-72.00	1.48	-14.49	-6.37	
110	250.44	26.56	-41.00	7.78	-11.15	-4.46	
109	264.75	35.69	11.13	16.55	-8.48	-4.07	
110	300.69	43.56	117.50	15.51	8.35	-9.82	
107	271.44	-40.88	-88.69	25.11	2.91	-4.49	
108	298.69	-75.87	4.13	30.79	-2.40	4.08	
109	25.62	-27.69	92.62	17.06	9.34	5.97	
108	141.69	-1.25	28.37	7.06	6.05	-0.82	
111	193.06	-15.63	14.25	3.75	3.39	-11.62	
109	237.13	12.19	9.00	12.76	9.60	-15.87	
108	305.25	34.56	-44.19	12.93	13.84	-15.37	
107	8.13	9.94	-40.50	-1.92	12.69	-8.78	
110	50.06	34.25	16.69	-8.89	8.62	-7.10	
109	66.25	78.56	124.06	-8.10	3.85	-0.90	
108	68.81	47.69	-170.44	-3.75	5.42	6.05	
107	22.44	21.56	-171.50	0.81	10.65	7.04	
108	354.25	-3.44	-179.38	1.02	16.14	4.77	
107	324.69	-38.50	176.88	3.38	17.73	-0.90	
108	334.31	-48.50	134.94	8.72	20.39	0.04	
109	106.62	40.94	141.75	3.52	14.94	0.88	
111	217.81	48.13	-101.75	-0.54	1.62	-2.39	
110	268.19	-2.63	-78.31	8.26	-9.67	-9.04	
107	309.63	-16.00	-77.81	11.98	-7.00	-13.29	
108	4.31	-31.25	-55.25	7.08	3.79	-13.82	
109	18.00	12.56	10.69	2.24	5.68	-13.46	
110	31.37	32.63	69.94	-2.87	6.95	-4.20	
109	55.63	57.94	95.75	-5.82	5.80	1.53	
108	51.19	72.81	126.06	-1.84	6.26	-0.83	
109	32.81	40.31	172.81	11.14	13.58	5.69	
111	44.13	10.50	-148.56	19.38	15.30	17.14	
110	186.69	0.94	-113.75	21.57	7.03	13.61	
107	164.81	-11.13	-85.69	21.48	-3.48	3.65	
110	143.75	-22.94	-68.37	14.08	-10.16	-1.44	
107	122.31	-27.00	-63.44	4.98	-12.87	-5.32	
108	107.19	-7.19	-38.13	1.02	-12.16	-8.83	
109	105.56	23.75	-37.81	1.56	-6.91	-6.16	
108	97.37	45.88	-63.19	-1.47	1.31	1.97	
111	89.06	55.25	-107.37	-4.03	5.54	7.43	
108	83.87	44.44	-142.31	-0.56	5.70	12.50	
109	6.81	30.56	-157.38	2.03	7.25	15.16	
109	48.75	14.56	-167.63	4.29	7.36	16.65	
110	35.44	0.25	-169.81	18.69	7.72	15.51	
109	71.06	56.50	-149.38	22.01	10.95	-1.05	
110	60.06	44.81	-40.88	9.51	10.22	-17.90	
107	105.56	-44.31	-36.50	5.18	8.03	-24.89	
108	188.56	-32.00	40.31	13.85	5.19	-26.43	
107	185.75	-17.31	25.12	16.41	2.17	-22.35	
110	165.50	-2.81	-11.31	8.63	1.26	-19.69	
111	124.50	34.63	-69.44	4.56	11.29	-27.09	
109	22.81	21.37	174.88	3.92	31.18	-27.72	
108	35.38	-50.00	-174.13	15.18	29.98	-13.80	
107	6.81	-64.50	-173.56	24.03	11.16	-3.61	
108	335.94	-55.13	-157.19	20.53	2.00	1.27	
109	22.19	-29.25	-145.75	15.02	2.53	4.35	
110	62.25	11.81	-154.19	6.93	9.25	4.08	
109	76.69	34.31	177.38	-1.11	19.94	1.54	
108	61.00	28.75	-171.56	-1.45	19.31	0.62	
107	52.50	10.81	-146.31	1.22	8.03	5.37	
108	218.63	-5.06	-123.31	4.29	-3.80	7.93	
109	228.81	-14.38	-117.31	6.02	-9.87	3.86	
111	270.88	-18.56	-111.00	19.75	-3.20	3.06	
110	179.44	28.37	-133.19	23.44	11.21	2.21	
107	90.94	84.19	-179.19	2.49	18.22	-2.08	
108	73.06	66.81	46.56	-12.86	15.70	-4.73	
109	73.50	72.75	89.56	-14.24	12.28	-4.33	
110	92.00	56.06	-169.31	-6.04	16.63	-2.26	
109	54.56	-10.63	-142.88	13.45	22.32	0.50	
108	279.81	-34.69	-95.00	27.11	12.10	-0.86	
109	235.81	-29.87	-71.81	23.14	-3.63	-7.52	
108	170.19	-1.69	-83.50	12.51	-8.87	-10.28	
111	113.06	39.50	-115.50	-3.52	5.55	-6.01	
109	55.25	-0.12	-156.25	-2.50	24.32	-2.59	
110	2.38	-62.81	-106.19	16.56	26.49	1.88	
